Algorithm,Baseline,originalTitle,originalCategory,Arts,Humanities,Technology,Health,Law,Education,Entertainment,Business,Science,Mathematics,World,Society,Language,Life,Nature,Sports,Politics,Religion,Philosophy,People,Concepts,History,Events,Universe,Reference,Geography,Culture
LSI,BigBaseline02,History by period,Humanities,0.3796447515487671,0.4097388684749603,0.7760610580444336,0.4819260239601135,0.19810885190963745,0.41724613308906555,0.2820487916469574,0.33494293689727783,0.5405220985412598,0.1239159032702446,0.5728334784507751,0.51558917760849,0.29972222447395325,0.3643800914287567,0.406480073928833,0.12519711256027222,0.2744502127170563,0.25764450430870056,0.23608435690402985,0.3242708146572113,0.2595615088939667,0.7700173854827881,0.42637497186660767,0.19913192093372345,0.19757762551307678,0.48430025577545166,0.5483823418617249
LSI,BigBaseline02,Hypodermic needle model,Humanities,0.33093342185020447,0.437404066324234,0.3902026414871216,0.33019301295280457,0.3171708285808563,0.1877540946006775,0.37110573053359985,0.30107247829437256,0.3743276000022888,0.11035732924938202,0.4741627275943756,0.5144683122634888,0.24526943266391754,0.36463403701782227,0.2632397711277008,0.15125615894794464,0.6945892572402954,0.23179908096790314,0.23893865942955017,0.3225041925907135,0.3064931631088257,0.41553282737731934,0.4424750506877899,0.14077706634998322,0.7090680599212646,0.24776341021060944,0.5517994165420532
LSI,BigBaseline02,Idiom (language structure),Humanities,0.2905101478099823,0.5422065854072571,0.1515539139509201,0.1650410145521164,0.12234440445899963,0.2039724588394165,0.23363295197486877,0.1483873724937439,0.22563286125659943,0.10441291332244873,0.14414134621620178,0.25253668427467346,0.9026237726211548,0.20613481104373932,0.12372097373008728,0.05710457265377045,0.10176464915275574,0.1398174911737442,0.22031253576278687,0.19954454898834229,0.31528571248054504,0.22832287847995758,0.1367323100566864,0.03937801346182823,0.5516056418418884,0.14059531688690186,0.5285804867744446
LSI,BigBaseline02,Italian Renaissance,Humanities,0.7164876461029053,0.6876047849655151,0.3503522574901581,0.2507057189941406,0.3332185447216034,0.2728336751461029,0.4272090792655945,0.328988641500473,0.41813769936561584,0.18746401369571686,0.4230392575263977,0.5494409799575806,0.26804327964782715,0.3683939576148987,0.2853507995605469,0.13582324981689453,0.48785215616226196,0.4594583809375763,0.4090898334980011,0.5372373461723328,0.317218542098999,0.8891336917877197,0.40623486042022705,0.10116824507713318,0.26965081691741943,0.4576907157897949,0.6128852963447571
LSI,BigBaseline02,Journal of Artificial Societies and Social Simulation,Humanities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline02,Micro miniature,Humanities,0.2815355062484741,0.21489913761615753,0.6446473598480225,0.38493621349334717,0.12436490505933762,0.42141997814178467,0.17120812833309174,0.6854441165924072,0.6406717300415039,0.1146792471408844,0.30824941396713257,0.41764041781425476,0.1326296031475067,0.24233660101890564,0.3409994840621948,0.24661895632743835,0.10629613697528839,0.13933563232421875,0.13435688614845276,0.14546507596969604,0.3093487322330475,0.1970403492450714,0.35853904485702515,0.4124964475631714,0.09815871715545654,0.2317708134651184,0.2913327217102051
LSI,BigBaseline02,ASTM International,Technology,0.28930506110191345,0.22198157012462616,0.8719933032989502,0.19272181391716003,0.27365970611572266,0.1088615283370018,0.18206700682640076,0.484539270401001,0.3322145342826843,0.1452997922897339,0.24899715185165405,0.29028600454330444,0.15229679644107819,0.18945980072021484,0.2387750893831253,0.1265893578529358,0.27086037397384644,0.16040483117103577,0.17478778958320618,0.23017163574695587,0.3010650873184204,0.5571230053901672,0.3317372500896454,0.12636733055114746,0.14565005898475647,0.3786534368991852,0.31881484389305115
LSI,BigBaseline02,Billions in Change,Technology,0.3728867769241333,0.24548044800758362,0.38276174664497375,0.30921486020088196,0.23296411335468292,0.21795038878917694,0.41378557682037354,0.2987820506095886,0.5350486040115356,0.10529787838459015,0.4960596561431885,0.681941032409668,0.11725056916475296,0.3091146945953369,0.3232532739639282,0.5155749320983887,0.29656195640563965,0.20354655385017395,0.26028677821159363,0.2555047273635864,0.3226834535598755,0.3721834123134613,0.5696045756340027,0.3981068730354309,0.1524633765220642,0.3743223547935486,0.3111053705215454
LSI,BigBaseline02,Bricolage,Technology,0.723611056804657,0.8267925977706909,0.34378552436828613,0.2434227466583252,0.5377638936042786,0.2732166051864624,0.43869858980178833,0.4143919050693512,0.40437498688697815,0.15893849730491638,0.23762847483158112,0.5260868072509766,0.4153493344783783,0.3519308865070343,0.24405762553215027,0.19071534276008606,0.4959440529346466,0.3336605429649353,0.4112621545791626,0.4636024832725525,0.4302194118499756,0.3833364248275757,0.33110007643699646,0.09628418833017349,0.2576187252998352,0.24073675274848938,0.6960198879241943
LSI,BigBaseline02,Centrifugal switch,Technology,0.18283405900001526,0.1500835418701172,0.9495995044708252,0.17160272598266602,0.09908677637577057,0.11211200803518295,0.2003358006477356,0.21530021727085114,0.28691232204437256,0.21164706349372864,0.20439518988132477,0.20952953398227692,0.09442225843667984,0.2245466709136963,0.3043990135192871,0.14971235394477844,0.09787656366825104,0.1011912077665329,0.14836229383945465,0.1288241147994995,0.3401845395565033,0.25511014461517334,0.27840277552604675,0.2845536172389984,0.10629106312990189,0.3992575407028198,0.21289388835430145
LSI,BigBaseline02,Civic application,Technology,0.2354603260755539,0.3173258304595947,0.35486552119255066,0.24445447325706482,0.34762972593307495,0.38202834129333496,0.23018638789653778,0.24279490113258362,0.28011733293533325,0.07467258721590042,0.36369240283966064,0.877403974533081,0.1481076031923294,0.21669119596481323,0.15846161544322968,0.1148078441619873,0.391011506319046,0.23615987598896027,0.1921553760766983,0.30159783363342285,0.2107452005147934,0.3761597275733948,0.308449387550354,0.051298558712005615,0.1898358166217804,0.23406989872455597,0.31842297315597534
LSI,BigBaseline02,Cyber-security regulation,Technology,0.29568278789520264,0.3754788935184479,0.37615662813186646,0.3228845000267029,0.8660744428634644,0.33067846298217773,0.27103209495544434,0.7657039165496826,0.38377752900123596,0.10279083251953125,0.4179323613643646,0.6214785575866699,0.16459313035011292,0.27065783739089966,0.18728798627853394,0.19046831130981445,0.5351423025131226,0.32364219427108765,0.2553361654281616,0.38090237975120544,0.4450732469558716,0.40438970923423767,0.35046228766441345,0.10749536007642746,0.2154410183429718,0.2814531922340393,0.371670126914978
LSI,BigBaseline02,Dalian Hi-Tech Zone,Technology,0.43642938137054443,0.3571885824203491,0.6071401238441467,0.2316465675830841,0.19994279742240906,0.2712402641773224,0.5081478357315063,0.3041006922721863,0.5751952528953552,0.11763428151607513,0.4675053060054779,0.41221317648887634,0.16490966081619263,0.27755457162857056,0.5221498608589172,0.2335522472858429,0.21618478000164032,0.16561514139175415,0.17756648361682892,0.2943657636642456,0.3096908628940582,0.5223234295845032,0.34693771600723267,0.25057318806648254,0.15286140143871307,0.8911709189414978,0.38755592703819275
LSI,BigBaseline02,Data steward,Technology,0.32195937633514404,0.577700138092041,0.426668256521225,0.3093062937259674,0.24058251082897186,0.39043211936950684,0.26745855808258057,0.649753212928772,0.7594098448753357,0.16208848357200623,0.3356892168521881,0.493326872587204,0.20112209022045135,0.25686773657798767,0.2626439034938812,0.1960429549217224,0.21322476863861084,0.17963851988315582,0.2278442680835724,0.26118797063827515,0.2686765789985657,0.3576464056968689,0.2638329863548279,0.235477477312088,0.1674303114414215,0.3173096477985382,0.4041373133659363
LSI,BigBaseline02,Emanuel Anthony Posselt,Technology,0.4169699251651764,0.33379408717155457,0.42005908489227295,0.23638692498207092,0.20367014408111572,0.1788507103919983,0.27667975425720215,0.36918753385543823,0.32457393407821655,0.1000821515917778,0.4724794328212738,0.47172027826309204,0.15506771206855774,0.26428884267807007,0.23848676681518555,0.14061163365840912,0.3034530282020569,0.31696516275405884,0.3000743091106415,0.472994327545166,0.1928253471851349,0.9428403377532959,0.30867940187454224,0.06781355291604996,0.21956899762153625,0.41928327083587646,0.46730363368988037
LSI,BigBaseline02,Future Shock,Technology,0.7116803526878357,0.49462494254112244,0.5600029826164246,0.29742103815078735,0.2112741470336914,0.2917659878730774,0.5338836908340454,0.375480055809021,0.4467199742794037,0.1137695163488388,0.41782182455062866,0.5780853629112244,0.2258501946926117,0.6452102661132812,0.3595410883426666,0.23352117836475372,0.21577513217926025,0.2289343774318695,0.23132218420505524,0.32180410623550415,0.28007805347442627,0.3895256221294403,0.6005374193191528,0.458158016204834,0.16784968972206116,0.32292377948760986,0.5012096166610718
LSI,BigBaseline02,Government Broadband Index,Technology,0.2726368010044098,0.39772430062294006,0.40372806787490845,0.39222049713134766,0.18940070271492004,0.41747409105300903,0.23846553266048431,0.7437882423400879,0.44560927152633667,0.21592658758163452,0.630922794342041,0.3931489586830139,0.31421399116516113,0.2973909378051758,0.23537078499794006,0.10444746166467667,0.3404271602630615,0.20767837762832642,0.26466232538223267,0.17530648410320282,0.36242756247520447,0.3114645481109619,0.2535170614719391,0.3199661374092102,0.17592474818229675,0.282684862613678,0.3150530755519867
LSI,BigBaseline02,Gravity-vacuum transit,Technology,0.34155237674713135,0.2501141130924225,0.6126163005828857,0.3374074697494507,0.1682712584733963,0.20945985615253448,0.3610042333602905,0.3288183808326721,0.5915146470069885,0.14282265305519104,0.3222935199737549,0.3756249248981476,0.1443975269794464,0.3574519157409668,0.8604670166969299,0.16093474626541138,0.20645228028297424,0.17090342938899994,0.20687364041805267,0.2175515741109848,0.47513604164123535,0.34663382172584534,0.3850097954273224,0.24925433099269867,0.1493096500635147,0.48938265442848206,0.30189093947410583
LSI,BigBaseline02,Gravity train,Technology,0.27828308939933777,0.18972182273864746,0.7235790491104126,0.22594588994979858,0.1047884002327919,0.10783327370882034,0.2921656370162964,0.2022506594657898,0.6615639328956604,0.24912184476852417,0.3133130669593811,0.21722543239593506,0.11159273982048035,0.3007911145687103,0.6885591745376587,0.2051147222518921,0.11469919234514236,0.12948283553123474,0.2722545564174652,0.1592705398797989,0.5429678559303284,0.2947522699832916,0.34754952788352966,0.5587485432624817,0.17418108880519867,0.5737684369087219,0.228487029671669
LSI,BigBaseline02,Hicks-neutral technical change,Technology,0.19530341029167175,0.29493215680122375,0.10109731554985046,0.13680092990398407,0.16605740785598755,0.06860321760177612,0.18230566382408142,0.14954818785190582,0.1899433434009552,0.06793779879808426,0.137801855802536,0.24813687801361084,0.0742378830909729,0.1700969636440277,0.10124988853931427,0.03731217980384827,0.20232915878295898,0.7833071947097778,0.6683114767074585,0.20689831674098969,0.42923685908317566,0.220195010304451,0.10892803221940994,0.0458400696516037,0.07185406982898712,0.09982088208198547,0.18109317123889923
LSI,BigBaseline02,Kista,Technology,0.43863508105278015,0.4259944260120392,0.5992377400398254,0.2961951494216919,0.27562761306762695,0.24258872866630554,0.3602977991104126,0.45655861496925354,0.5155882835388184,0.11541204899549484,0.6416012048721313,0.5376189947128296,0.23159508407115936,0.3150861859321594,0.4205380380153656,0.16541308164596558,0.32379841804504395,0.26936179399490356,0.20806430280208588,0.35723334550857544,0.28091561794281006,0.6058898568153381,0.43552154302597046,0.5042552947998047,0.14558467268943787,0.8097015619277954,0.42924559116363525
LSI,BigBaseline02,List of Instax cameras and printers,Technology,0.28607407212257385,0.24273419380187988,0.9203347563743591,0.11828331649303436,0.10327000916004181,0.130349263548851,0.3147346079349518,0.22418662905693054,0.2806408405303955,0.13282135128974915,0.13981235027313232,0.2162919044494629,0.12787702679634094,0.18420952558517456,0.203217551112175,0.07656938582658768,0.11384867131710052,0.10300758481025696,0.24243713915348053,0.14607957005500793,0.36168405413627625,0.19818457961082458,0.21668630838394165,0.15647605061531067,0.26850736141204834,0.2849676012992859,0.2664661109447479
LSI,BigBaseline02,List of Windows Phone 8 devices,Technology,0.2503946125507355,0.2460417002439499,0.9204688668251038,0.22128120064735413,0.15188923478126526,0.21686261892318726,0.3997068405151367,0.3224680721759796,0.2934061288833618,0.08916090428829193,0.3693186640739441,0.3267170190811157,0.29479947686195374,0.19536614418029785,0.18315446376800537,0.11279726773500443,0.14674213528633118,0.08946948498487473,0.1078566163778305,0.16086697578430176,0.271009236574173,0.19320550560951233,0.29392147064208984,0.09908615052700043,0.21319729089736938,0.27661123871803284,0.2671218514442444
LSI,BigBaseline02,List of game engines,Technology,0.1457110047340393,0.1952333301305771,0.3259492516517639,0.1740046590566635,0.25296831130981445,0.11880046129226685,0.1274646520614624,0.9647849202156067,0.19673147797584534,0.1344660073518753,0.18153631687164307,0.2828099727630615,0.0804976224899292,0.14802706241607666,0.13495922088623047,0.11278277635574341,0.20683538913726807,0.10701797902584076,0.09394225478172302,0.15412098169326782,0.22520217299461365,0.1847655326128006,0.19407840073108673,0.051182281225919724,0.09755565226078033,0.15779322385787964,0.18654432892799377
LSI,BigBaseline02,Movandi,Technology,0.17967477440834045,0.1086086630821228,0.8377273678779602,0.16149578988552094,0.19147486984729767,0.06734036654233932,0.19951026141643524,0.2899125814437866,0.2994341254234314,0.10178396105766296,0.5401335954666138,0.21341338753700256,0.08633282780647278,0.16586598753929138,0.24558788537979126,0.11684747785329819,0.10297738760709763,0.07153557240962982,0.09705424308776855,0.11023645848035812,0.2394280582666397,0.21629102528095245,0.21088483929634094,0.15863607823848724,0.1385352611541748,0.606339156627655,0.1553114354610443
LSI,BigBaseline02,Notes and Records,Technology,0.34049278497695923,0.34839117527008057,0.30922383069992065,0.23783496022224426,0.20354150235652924,0.1852840632200241,0.19525453448295593,0.21277081966400146,0.4470069408416748,0.09495299309492111,0.30435651540756226,0.38937756419181824,0.2089368849992752,0.21827737987041473,0.2204754799604416,0.07073602825403214,0.26833778619766235,0.26905855536460876,0.2749177813529968,0.442593514919281,0.19018515944480896,0.9134250283241272,0.25479185581207275,0.07252344489097595,0.20151597261428833,0.3482995927333832,0.46787068247795105
LSI,BigBaseline02,ORFS,Technology,0.10459224134683609,0.1293552666902542,0.17545418441295624,0.11263066530227661,0.05397205799818039,0.11228446662425995,0.08637793362140656,0.12344174087047577,0.1952933967113495,0.0803784504532814,0.06774696707725525,0.11649225652217865,0.1390942931175232,0.16487812995910645,0.11975923925638199,0.08679644763469696,0.05410214886069298,0.055260226130485535,0.08993461728096008,0.13029085099697113,0.18931129574775696,0.08984184265136719,0.0776882991194725,0.07321254909038544,0.9647914171218872,0.10577104985713959,0.12012933939695358
LSI,BigBaseline02,Outline of military science and technology,Technology,0.6597627401351929,0.36111724376678467,0.2956737279891968,0.20027673244476318,0.3696117699146271,0.12150616943836212,0.26786094903945923,0.36406633257865906,0.3419104516506195,0.1345398724079132,0.5468980073928833,0.4368745982646942,0.1697150468826294,0.24514907598495483,0.20256052911281586,0.09881022572517395,0.7244417071342468,0.4385179877281189,0.3877001702785492,0.3731241524219513,0.4307703971862793,0.5187267065048218,0.43110162019729614,0.07290874421596527,0.26988929510116577,0.23999446630477905,0.4639164209365845
LSI,BigBaseline02,Perpetual motion,Technology,0.28145694732666016,0.2038162350654602,0.5303601026535034,0.2406495064496994,0.20870116353034973,0.1521054059267044,0.2564316689968109,0.2670004367828369,0.7537187337875366,0.21088087558746338,0.20119863748550415,0.24406880140304565,0.13220550119876862,0.3262289762496948,0.7055453658103943,0.18354490399360657,0.19859373569488525,0.1755984127521515,0.40799033641815186,0.1850658357143402,0.5729357600212097,0.23980513215065002,0.31510668992996216,0.653881847858429,0.1439788043498993,0.3743970990180969,0.2428009957075119
LSI,BigBaseline02,Picket-fencing,Technology,0.3151554465293884,0.33143338561058044,0.425476610660553,0.2437853217124939,0.140372633934021,0.14395122230052948,0.3495432436466217,0.18881136178970337,0.2690039277076721,0.07975839078426361,0.7678317427635193,0.32593968510627747,0.6369146108627319,0.19809621572494507,0.22952821850776672,0.10537426918745041,0.19450746476650238,0.1302148401737213,0.14923560619354248,0.21248607337474823,0.20124047994613647,0.5163396596908569,0.3158333897590637,0.10890106856822968,0.15621790289878845,0.3587207496166229,0.4335896968841553
LSI,BigBaseline02,Platform evangelism,Technology,0.21821023523807526,0.27276724576950073,0.4239480197429657,0.2478751242160797,0.19719350337982178,0.1756420135498047,0.19677039980888367,0.9326511025428772,0.2745139002799988,0.07625852525234222,0.24541135132312775,0.3241753876209259,0.09590338170528412,0.19055159389972687,0.21470049023628235,0.1027279794216156,0.162216454744339,0.24862156808376312,0.1506182849407196,0.16902409493923187,0.2400699257850647,0.23853985965251923,0.2271507829427719,0.25625625252723694,0.10403098165988922,0.22558796405792236,0.2554389238357544
LSI,BigBaseline02,RW3 Technologies,Technology,0.08332681655883789,0.06399496644735336,0.18115229904651642,0.09944537281990051,0.13220886886119843,0.08668827265501022,0.07889784127473831,0.8833429217338562,0.13593430817127228,0.04824371635913849,0.12116268277168274,0.11765491962432861,0.03991252928972244,0.07522604614496231,0.18355447053909302,0.10037843137979507,0.11000126600265503,0.045274049043655396,0.05886144936084747,0.06121237576007843,0.16452419757843018,0.14391911029815674,0.1640198826789856,0.35643094778060913,0.06260502338409424,0.15795934200286865,0.08066648989915848
LSI,BigBaseline02,Rhetoric of technology,Technology,0.3262603282928467,0.9060693979263306,0.21154822409152985,0.18054825067520142,0.21199926733970642,0.21784323453903198,0.3962797522544861,0.2002272605895996,0.30377137660980225,0.10400133579969406,0.13914573192596436,0.45384666323661804,0.2906510531902313,0.28226685523986816,0.16732154786586761,0.12974926829338074,0.20398612320423126,0.24275001883506775,0.40698638558387756,0.27833086252212524,0.35381776094436646,0.3301991820335388,0.19545893371105194,0.06244799494743347,0.15817098319530487,0.14910514652729034,0.4329819083213806
LSI,BigBaseline02,The Way Things Work,Technology,0.318073034286499,0.26719439029693604,0.8631289005279541,0.18263913691043854,0.13889533281326294,0.13318611681461334,0.41584134101867676,0.2920722961425781,0.4259662926197052,0.36115747690200806,0.5677480697631836,0.31476178765296936,0.15827424824237823,0.24399098753929138,0.3772987723350525,0.2158559113740921,0.20181162655353546,0.13515129685401917,0.19497495889663696,0.1936662197113037,0.5237566232681274,0.35906967520713806,0.40686294436454773,0.3482239246368408,0.15858832001686096,0.44115787744522095,0.31289470195770264
LSI,BigBaseline02,Timeline of United States inventions (1890–1945),Technology,0.5291118025779724,0.4042072296142578,0.8594072461128235,0.41441601514816284,0.29239621758461,0.24150770902633667,0.5173764228820801,0.4717567265033722,0.5845013856887817,0.20931603014469147,0.5165679454803467,0.5095495581626892,0.22410817444324493,0.4205337464809418,0.5643923878669739,0.4659392535686493,0.2829274535179138,0.25294792652130127,0.266179621219635,0.349033921957016,0.5035980939865112,0.5252136588096619,0.477599173784256,0.269560843706131,0.2794075906276703,0.5717034935951233,0.49895545840263367
LSI,BigBaseline02,Agbioeletric,Technology,0.20779435336589813,0.21407116949558258,0.41817525029182434,0.3413050174713135,0.1271234005689621,0.13500778377056122,0.2593666613101959,0.20504462718963623,0.44295281171798706,0.32274332642555237,0.618621826171875,0.30203279852867126,0.1087922751903534,0.7570632696151733,0.40759745240211487,0.27049657702445984,0.19357004761695862,0.14360709488391876,0.18010644614696503,0.3146885335445404,0.24282386898994446,0.4431985914707184,0.2712497413158417,0.20609328150749207,0.1154254749417305,0.29267099499702454,0.24060049653053284
LSI,BigBaseline02,CompEx,Technology,0.16397881507873535,0.30010074377059937,0.22426506876945496,0.1887679249048233,0.5227099657058716,0.2217322289943695,0.15079428255558014,0.2297353595495224,0.21497562527656555,0.09423758089542389,0.3980832099914551,0.6248165965080261,0.0761229395866394,0.16746726632118225,0.09605991840362549,0.13322189450263977,0.882436990737915,0.20654155313968658,0.1695135235786438,0.34743738174438477,0.29965633153915405,0.5008577108383179,0.43145549297332764,0.03788940981030464,0.0913686603307724,0.21165254712104797,0.2654056251049042
LSI,BigBaseline02,Critical making,Technology,0.6444769501686096,0.5083932876586914,0.6812494993209839,0.40108397603034973,0.28849488496780396,0.6314980387687683,0.4688657820224762,0.4922875463962555,0.6933408975601196,0.21620014309883118,0.3674728572368622,0.5641441941261292,0.46047115325927734,0.44400733709335327,0.5904091596603394,0.22341550886631012,0.23224198818206787,0.27802279591560364,0.3421887457370758,0.36570656299591064,0.5501688122749329,0.4693807065486908,0.42994120717048645,0.3408614695072174,0.25829264521598816,0.43694841861724854,0.5526329874992371
LSI,BigBaseline02,Datafication,Technology,0.3031907379627228,0.3586905598640442,0.7615396976470947,0.3777235448360443,0.2236114740371704,0.6863528490066528,0.38994044065475464,0.4422191381454468,0.6448253989219666,0.1708083301782608,0.3530421853065491,0.4757953882217407,0.3250616490840912,0.3140472173690796,0.3095349669456482,0.23422296345233917,0.22634965181350708,0.1880667507648468,0.1917094737291336,0.2681540846824646,0.2900826334953308,0.40523794293403625,0.3987359404563904,0.1516360193490982,0.1975191831588745,0.6233687400817871,0.39533013105392456
LSI,BigBaseline02,E and M signaling,Technology,0.42108485102653503,0.3865380883216858,0.7819716930389404,0.29636240005493164,0.18733957409858704,0.2239934802055359,0.45546022057533264,0.31063517928123474,0.5451586246490479,0.30294865369796753,0.5579270124435425,0.49942004680633545,0.35663652420043945,0.37042322754859924,0.4538053274154663,0.1857776641845703,0.1707792580127716,0.1824873685836792,0.22428745031356812,0.241473987698555,0.4943591058254242,0.36510559916496277,0.3695944547653198,0.2650299370288849,0.18933376669883728,0.6745030283927917,0.4664613604545593
LSI,BigBaseline02,Engineering research,Technology,0.11802737414836884,0.12468670308589935,0.7214932441711426,0.1451636552810669,0.06018640100955963,0.03367205709218979,0.15582695603370667,0.127059668302536,0.22824382781982422,0.06842530518770218,0.6579463481903076,0.15226417779922485,0.04578464478254318,0.13098418712615967,0.2927701473236084,0.06683817505836487,0.085966095328331,0.03662290424108505,0.049448058009147644,0.06873368471860886,0.19053156673908234,0.2222110629081726,0.20280799269676208,0.11757822334766388,0.19102957844734192,0.588794469833374,0.12639069557189941
LSI,BigBaseline02,Filter (video),Technology,0.24010069668293,0.2447526603937149,0.5667966604232788,0.27769145369529724,0.25738775730133057,0.1343679279088974,0.2643459439277649,0.4146653413772583,0.4434080719947815,0.22617995738983154,0.26670727133750916,0.3248198330402374,0.18324397504329681,0.22036510705947876,0.41595330834388733,0.09844882041215897,0.17378820478916168,0.11804217100143433,0.2043870985507965,0.16071771085262299,0.8568648099899292,0.21459084749221802,0.20820318162441254,0.2531670928001404,0.3564305305480957,0.4103451371192932,0.2783166766166687
LSI,BigBaseline02,Hard infrastructure,Technology,0.21610286831855774,0.2250422239303589,0.46441787481307983,0.22971826791763306,0.29459238052368164,0.17524924874305725,0.24113743007183075,0.94887775182724,0.28053197264671326,0.11126093566417694,0.4563341736793518,0.32718852162361145,0.109190933406353,0.1698625534772873,0.1707524210214615,0.13262152671813965,0.27126824855804443,0.1258191466331482,0.1528467983007431,0.19034074246883392,0.3111600875854492,0.3565036654472351,0.32867854833602905,0.11659657955169678,0.10241296142339706,0.3276212811470032,0.24995654821395874
LSI,BigBaseline02,History of timekeeping devices in Egypt,Technology,0.08794394880533218,0.06160901486873627,0.8800191283226013,0.041844382882118225,0.01831825077533722,0.05449420213699341,0.10518497228622437,0.09883102029561996,0.12306726723909378,0.03983059525489807,0.03896693140268326,0.06979824602603912,0.028498023748397827,0.09085038304328918,0.12340117990970612,0.03693600371479988,0.03004569187760353,0.02870386838912964,0.03944537788629532,0.04298095405101776,0.07541834563016891,0.06714726239442825,0.09933507442474365,0.05577990412712097,0.04207903891801834,0.1962229609489441,0.058175474405288696
LSI,BigBaseline02,LTE (telecommunication),Technology,0.2028564214706421,0.17910097539424896,0.936072826385498,0.18772843480110168,0.18683722615242004,0.1507163941860199,0.27642953395843506,0.3544580340385437,0.29802405834198,0.10717011988162994,0.4873112440109253,0.27470663189888,0.11978033930063248,0.20289579033851624,0.22009994089603424,0.17584912478923798,0.15540136396884918,0.09566150605678558,0.10142219811677933,0.15225237607955933,0.2027563601732254,0.25484365224838257,0.2647164762020111,0.1660313755273819,0.20871636271476746,0.41847580671310425,0.2185945063829422
LSI,BigBaseline02,List of microconsoles,Technology,0.6322507858276367,0.19095838069915771,0.36677008867263794,0.07576589286327362,0.06086902320384979,0.14137166738510132,0.6195912957191467,0.5891190767288208,0.1624441146850586,0.0678921714425087,0.1578412801027298,0.11959026753902435,0.04485625773668289,0.16701558232307434,0.12137548625469208,0.1727602481842041,0.04982120171189308,0.0711439847946167,0.10673025250434875,0.1499779224395752,0.10604584217071533,0.15846899151802063,0.2051011025905609,0.09937913715839386,0.05277448892593384,0.23382467031478882,0.20948144793510437
LSI,BigBaseline02,MicroTCA,Technology,0.1185467541217804,0.0679626613855362,0.9140753149986267,0.06791733205318451,0.03322271257638931,0.05313865840435028,0.14087410271167755,0.1577954888343811,0.16007572412490845,0.058745741844177246,0.146812304854393,0.1030295193195343,0.03569197654724121,0.13576927781105042,0.14264601469039917,0.07208210974931717,0.04525221139192581,0.03316763788461685,0.06672429293394089,0.05673763155937195,0.1027841791510582,0.1326797902584076,0.1410970538854599,0.09349148720502853,0.05608690157532692,0.2721143066883087,0.11965416371822357
LSI,BigBaseline02,Ministry of Education and Science (Lithuania),Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline02,Philosophy of technology,Technology,0.5785380005836487,0.40909120440483093,0.4385952353477478,0.29078251123428345,0.21858778595924377,0.32261160016059875,0.46599099040031433,0.3334921598434448,0.866024911403656,0.27565324306488037,0.2829872667789459,0.4455482065677643,0.24415184557437897,0.45079129934310913,0.5024898648262024,0.1787915825843811,0.3426503539085388,0.3594232201576233,0.589045524597168,0.3480044901371002,0.5307990908622742,0.4847201108932495,0.3797334134578705,0.26468586921691895,0.20061971247196198,0.36027610301971436,0.5666837692260742
LSI,BigBaseline02,Phonograph cylinder,Technology,0.6558372974395752,0.4843451678752899,0.8562815189361572,0.28820034861564636,0.20713092386722565,0.2106274515390396,0.6157170534133911,0.3654492199420929,0.4786641299724579,0.17413069307804108,0.37766849994659424,0.46537965536117554,0.26640355587005615,0.42503622174263,0.5209031701087952,0.29153603315353394,0.22383207082748413,0.23114585876464844,0.24972164630889893,0.33465614914894104,0.35632508993148804,0.5163399577140808,0.47994017601013184,0.22364971041679382,0.26401031017303467,0.4214382469654083,0.5253584384918213
LSI,BigBaseline02,Recife Antigo,Technology,0.31779658794403076,0.2885114550590515,0.6313174962997437,0.3608340620994568,0.2279321253299713,0.2149326503276825,0.32583361864089966,0.32033899426460266,0.4249033033847809,0.109503373503685,0.6496771574020386,0.42798689007759094,0.17285065352916718,0.30030113458633423,0.3188379406929016,0.2942260205745697,0.3330906629562378,0.22006230056285858,0.20709845423698425,0.313436895608902,0.3840833306312561,0.7244528532028198,0.33001208305358887,0.13952875137329102,0.15873153507709503,0.8350205421447754,0.3973528742790222
LSI,BigBaseline02,Release notes,Technology,0.28819409012794495,0.27953091263771057,0.511222243309021,0.3447473645210266,0.5218706130981445,0.29828080534935,0.24420347809791565,0.8511853814125061,0.38747063279151917,0.1743510365486145,0.19117186963558197,0.3995940089225769,0.2542893588542938,0.35660943388938904,0.22891707718372345,0.18638890981674194,0.24934758245944977,0.22653478384017944,0.21797369420528412,0.26439574360847473,0.40627098083496094,0.2803046405315399,0.38071107864379883,0.13735274970531464,0.14219273626804352,0.5166791081428528,0.32444196939468384
LSI,BigBaseline02,"Smart Village, Egypt",Technology,0.37464016675949097,0.35367095470428467,0.6403028964996338,0.3614177107810974,0.3983510136604309,0.3068963885307312,0.32863906025886536,0.8613757491111755,0.5481106042861938,0.148418128490448,0.38157016038894653,0.4739825129508972,0.16144539415836334,0.29131701588630676,0.33161649107933044,0.16120532155036926,0.4747065007686615,0.2364470660686493,0.30244314670562744,0.30336830019950867,0.5901360511779785,0.4520571827888489,0.353165864944458,0.2766636610031128,0.1597018539905548,0.3543427884578705,0.3504929840564728
