Algorithm,Baseline,originalTitle,originalCategory,Language_50,Reference_50,Religion_50,Science_50,Arts_50,Entertainment_50,Business_50,Society_50,Life_50,People_50,Universe_50,Nature_50,Concepts_50,History_50,Technology_50,Culture_50,Mathematics_50,Sports_50,Politics_50,Geography_50,Humanities_50,World_50,Education_50,Philosophy_50,Law_50,Events_50,Health_50
LSI,BigBaseline01,Gambier Parry process,Arts_50,0.8027531,0.6339656,0.21146888,0.2265886,0.04909651,0.07676628,0.2230793,0.116178036,0.21700343,0.065853536,0.11460938,0.24534932,0.14877811,0.23303157,0.34501228,0.054334983,0.109054565,0.22174183,0.1326964,0.23732166,0.12543178,0.35616162,0.1618026,0.11406123,0.101391315,0.17559837,0.3408597
LSI,BigBaseline01,History of art criticism,Arts_50,0.7479877,0.73282135,0.24131227,0.19312239,0.19771093,0.29168814,0.31353155,0.22385198,0.34591419,0.3734843,0.22755858,0.4514653,0.28302413,0.28267446,0.18947627,0.08652717,0.26782423,0.31181693,0.39044476,0.3733476,0.29285753,0.65931165,0.25569674,0.07538372,0.23181522,0.25437725,0.5763619
LSI,BigBaseline01,Hypsos,Arts_50,0.40449488,0.865042,0.18650211,0.1988514,0.2239837,0.5927693,0.5146829,0.18597864,0.36571556,0.09519753,0.15054621,0.5008089,0.2912568,0.2483685,0.10149201,0.09691764,0.24417274,0.27509728,0.3006583,0.28856358,0.20622571,0.27676386,0.20626453,0.045963377,0.14089826,0.1478816,0.46693775
LSI,BigBaseline01,IPhone art,Arts_50,0.7892419,0.4958564,0.44029096,0.1737664,0.14744195,0.11128208,0.53775257,0.19714385,0.2446113,0.064257115,0.3388788,0.29816672,0.15815073,0.59906685,0.20045687,0.15070787,0.1542645,0.17754942,0.13463363,0.25496402,0.1842349,0.29538223,0.47154567,0.07174251,0.12572415,0.20921631,0.3936941
LSI,BigBaseline01,KAIROS Prize,Arts_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,List of bad luck signs,Arts_50,0.59225696,0.13590765,0.087177336,0.028688692,0.014128171,0.007022470235824585,0.25416774,0.08030754,0.13201533,0.0441109,0.07791236,0.08076824,0.063095294,0.21099086,0.12306588,0.08700761,0.025715582,0.19064829,0.7306792,0.13632548,0.11082168,0.20628032,0.091378614,0.03110376,0.05070609,0.078205794,0.2857081
LSI,BigBaseline01,Miniature art,Arts_50,0.9256539,0.342112,0.23501834,0.08498305,0.09176922,0.09343612,0.25576353,0.15122104,0.21231762,0.09937212,0.098661385,0.19566497,0.13885184,0.16689524,0.18846683,0.08757632,0.06659801,0.18716432,0.14593488,0.20770758,0.124817744,0.18479487,0.15762295,0.037309173,0.14241244,0.17152262,0.27514592
LSI,BigBaseline01,Religious image,Arts_50,0.69783056,0.69700783,0.26960748,0.22335602,0.21202745,0.22769533,0.41058093,0.18484178,0.3747526,0.1373751,0.23366898,0.5186228,0.29384395,0.33013886,0.25286573,0.15511312,0.28757945,0.8322609,0.34680155,0.54609823,0.28564656,0.45701036,0.3287329,0.08273247,0.22569013,0.24247566,0.6163027
LSI,BigBaseline01,"Society for the Arts, Religion and Contemporary Culture",Arts_50,0.57388854,0.77521276,0.5913776,0.30302078,0.4126076,0.39329022,0.51345515,0.50588465,0.48468202,0.17644285,0.6368007,0.7216726,0.2504583,0.3657279,0.43430805,0.3001202,0.48339728,0.50437057,0.36182505,0.48660743,0.45695847,0.60087645,0.45367676,0.31743035,0.17454857,0.47736016,0.5781376
LSI,BigBaseline01,Studio,Arts_50,0.7072544,0.4156468,0.50075984,0.15385781,0.15531218,0.24354073,0.84925663,0.2827365,0.29800355,0.08054209,0.25709486,0.3089902,0.14267164,0.32769006,0.16242117,0.17229944,0.13309404,0.15264145,0.13506997,0.28420734,0.15521842,0.2632987,0.4004743,0.06251587,0.12526017,0.24451545,0.513735
LSI,BigBaseline01,The Beggars,Arts_50,0.600751,0.8378314,0.327428,0.26891202,0.2533129,0.2414039,0.5144937,0.2365596,0.35013625,0.101414904,0.33162615,0.5596773,0.29791564,0.41154948,0.2377516,0.27564302,0.4106578,0.47489536,0.3161438,0.5005578,0.26128215,0.71043605,0.50070155,0.068762496,0.299558,0.31738377,0.74016494
LSI,BigBaseline01,5.1 surround sound,Entertainment_50,0.63078415,0.6851275,0.6172208,0.26061353,0.19069791,0.33888742,0.6489249,0.37674063,0.40252984,0.1567294,0.3830536,0.41394594,0.6417088,0.3231431,0.2843343,0.15071906,0.20497935,0.1985691,0.23528965,0.3167658,0.35904855,0.33712637,0.35975242,0.16801961,0.27319705,0.4033574,0.69725615
LSI,BigBaseline01,Am I Right,Entertainment_50,0.84249115,0.60360235,0.29321858,0.14345217,0.13614833,0.18810736,0.7171566,0.14370647,0.21940497,0.10846087,0.2050918,0.3472311,0.37115675,0.45602593,0.15115249,0.15420622,0.14676206,0.21015464,0.17943597,0.31963146,0.14390612,0.35299188,0.35542613,0.042885408,0.15427212,0.17876847,0.5941292
LSI,BigBaseline01,Bakutsuri Bar Hunter,Entertainment_50,0.40481198,0.24947572,0.5103762,0.086156934,0.066905804,0.07121909,0.87007374,0.1248842,0.21140204,0.10257788,0.12686926,0.18470213,0.074303605,0.2505067,0.1533285,0.12001242,0.07333287,0.15692699,0.13533017,0.19227085,0.1901795,0.16833562,0.22272426,0.07183297,0.09465857,0.2594086,0.3510555
LSI,BigBaseline01,Drill team,Entertainment_50,0.49395046,0.478361,0.43389487,0.32966667,0.33842745,0.3887279,0.7072339,0.37605724,0.39423144,0.104222655,0.35848448,0.49451706,0.22411938,0.37774438,0.2694302,0.8056208,0.39973807,0.2903575,0.19749698,0.4150711,0.25943756,0.52557236,0.42046255,0.07994487,0.1574656,0.39221206,0.47682446
LSI,BigBaseline01,Geography of media and communication,Entertainment_50,0.34823227,0.4344046,0.4364293,0.34519285,0.46435615,0.5558123,0.35917783,0.33875483,0.47966987,0.14791797,0.7510054,0.60197014,0.31699127,0.30907556,0.29554552,0.18088979,0.45501825,0.28404096,0.34569877,0.33117408,0.3374297,0.47935355,0.36746925,0.12260291,0.22624256,0.38873944,0.73309684
LSI,BigBaseline01,Intellectual rights to magic methods,Entertainment_50,0.36691856,0.30223948,0.21016887,0.13269433,0.53028095,0.15068239,0.84400785,0.2521343,0.23850021,0.06901169,0.17945874,0.31499645,0.09308301,0.17953148,0.118038036,0.14935274,0.20506053,0.23849729,0.16076264,0.28369066,0.24433592,0.1921834,0.22514296,0.034303218,0.12776746,0.1473848,0.24655105
LSI,BigBaseline01,Kobzar,Entertainment_50,0.80145794,0.86157465,0.36669564,0.22758353,0.20549533,0.3315455,0.55167466,0.28670046,0.3238278,0.11389749,0.18301857,0.6472017,0.30442473,0.30745065,0.20526206,0.10446413,0.36666167,0.41715,0.32318398,0.48563594,0.2273652,0.438562,0.3290776,0.10121544,0.22340363,0.22857697,0.6188438
LSI,BigBaseline01,Li's field,Entertainment_50,0.37430248,0.39167732,0.43261883,0.3272003,0.33856824,0.3661482,0.31887197,0.45096767,0.4567797,0.109288976,0.6970408,0.4750014,0.29670087,0.38281795,0.4910098,0.21193427,0.36910155,0.30656785,0.24040186,0.34668878,0.34222186,0.5292915,0.78484535,0.3195732,0.2934976,0.65858567,0.41363934
LSI,BigBaseline01,List of circuses and circus owners,Entertainment_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,List of defunct comic book conventions,Entertainment_50,0.63875955,0.7217626,0.13271475,0.11188115,0.051861364,0.05773043,0.6836248,0.08269495,0.19764756,0.042713985,0.12023491,0.33312967,0.13970439,0.21988773,0.10155156,0.061255112,0.1398685,0.13406765,0.15762079,0.26329768,0.09897678,0.17868942,0.30546647,0.08032221,0.08469152,0.10760097,0.6151488
LSI,BigBaseline01,List of highest-grossing media franchises,Entertainment_50,0.5676135,0.42621058,0.643814,0.34702802,0.24532838,0.31879517,0.68114984,0.5309804,0.6154548,0.20540625,0.34958375,0.5014615,0.30235365,0.3726515,0.28033915,0.47444338,0.384063,0.22354037,0.24437943,0.30994347,0.4949096,0.43441314,0.6104908,0.17809232,0.20668787,0.37448472,0.54076964
LSI,BigBaseline01,Moral,Entertainment_50,0.6703623,0.6874591,0.3320719,0.28022373,0.32062158,0.64858913,0.64380467,0.32322383,0.54481816,0.14911067,0.21847816,0.58638257,0.43008527,0.39614996,0.24881285,0.20764774,0.339051,0.41368064,0.4572714,0.45734853,0.57440704,0.4515225,0.35686487,0.07487464,0.21555659,0.24508955,0.73877394
LSI,BigBaseline01,Music editor (filmmaking),Entertainment_50,0.30866647,0.32525846,0.23490472,0.34364548,0.24801496,0.7172681,0.7368735,0.2872936,0.37921792,0.11851242,0.21418518,0.46938074,0.20019618,0.22863731,0.10204342,0.29818362,0.15261918,0.16487305,0.11692452,0.24704501,0.17341453,0.24768041,0.3399706,0.031494226,0.18125287,0.18662784,0.48484665
LSI,BigBaseline01,Pay card,Entertainment_50,0.5040661,0.49873263,0.55359447,0.37812972,0.3250858,0.34332764,0.49706516,0.7729491,0.4567713,0.15720308,0.27950466,0.5674473,0.25265443,0.3465457,0.23236275,0.47796807,0.36594623,0.26974168,0.2837739,0.47451973,0.33447027,0.36033243,0.3980637,0.07578564,0.4823296,0.37194756,0.51497364
LSI,BigBaseline01,Postman Pat,Entertainment_50,0.65847766,0.8366113,0.5930134,0.38690042,0.25025916,0.50808656,0.71401775,0.33968067,0.46558973,0.1285483,0.3957167,0.69594336,0.3454957,0.44810745,0.26250628,0.24706721,0.3190634,0.27776697,0.24090129,0.4156309,0.26825038,0.5106818,0.42935118,0.103571594,0.22824821,0.3572536,0.58683145
LSI,BigBaseline01,Screen test,Entertainment_50,0.59010786,0.5815327,0.63688064,0.30364692,0.20727485,0.64584625,0.74537313,0.3601327,0.4704625,0.15972796,0.26388466,0.51724523,0.37919834,0.39693126,0.2292068,0.23408353,0.23970504,0.26314735,0.24276794,0.35074848,0.30290028,0.39748594,0.3907963,0.08360715,0.20569867,0.47808808,0.5990627
LSI,BigBaseline01,She-tragedy,Entertainment_50,0.49490753,0.8616859,0.23674317,0.37153038,0.57524484,0.25830373,0.6308509,0.26198113,0.29401624,0.086845785,0.2364027,0.7939645,0.28784007,0.33760983,0.14089645,0.15896435,0.3520633,0.3658756,0.29134622,0.57420605,0.2879275,0.406471,0.3110023,0.043785147,0.19005214,0.19185753,0.60111237
LSI,BigBaseline01,Single rider,Entertainment_50,0.38420367,0.32781366,0.70522654,0.23583612,0.21117443,0.27172726,0.70744973,0.32504177,0.40094846,0.11280444,0.24371737,0.43299934,0.1443448,0.34661,0.26333535,0.62767875,0.29473594,0.1841036,0.15553957,0.30284426,0.25463837,0.36243036,0.47117046,0.13500407,0.34824723,0.42760783,0.41021627
LSI,BigBaseline01,Stream of unconsciousness (narrative mode),Entertainment_50,0.46284756,0.88039434,0.30208278,0.23443201,0.16280968,0.24278463,0.5008733,0.24688485,0.43629888,0.14717047,0.33250582,0.43135178,0.5873877,0.36137724,0.30069587,0.101496264,0.20472883,0.2721041,0.4861501,0.32191613,0.39559782,0.44104528,0.35731703,0.20724809,0.2615768,0.3148321,0.6631504
LSI,BigBaseline01,Studio Briefing,Entertainment_50,0.7565627,0.43957847,0.54279137,0.18784523,0.2516325,0.22816366,0.8148737,0.30740064,0.36229417,0.09509824,0.24460615,0.35211042,0.14134687,0.3693152,0.19461265,0.17880987,0.1702282,0.21543097,0.1599336,0.32577205,0.20787445,0.30647835,0.43173105,0.07214254,0.16094664,0.24626306,0.5318927
LSI,BigBaseline01,Tactical media,Entertainment_50,0.6215972,0.6540951,0.48326606,0.43006885,0.43753538,0.30951047,0.56428295,0.4190732,0.46535435,0.13217835,0.7108579,0.80729735,0.26883796,0.5223929,0.29305857,0.22863208,0.6480404,0.4020392,0.34419993,0.5129516,0.38559678,0.67445654,0.5723289,0.11882444,0.2566279,0.4032455,0.6724758
LSI,BigBaseline01,Teen Dance Ordinance,Entertainment_50,0.36843273,0.42837834,0.28579715,0.42560938,0.9178391,0.3754214,0.35023344,0.39783916,0.3572538,0.076725915,0.3294911,0.69656765,0.18077731,0.34221804,0.17336419,0.36018553,0.62055933,0.377973,0.26296863,0.47133514,0.3432321,0.372823,0.40655637,0.05050189,0.19577248,0.24829425,0.45138
LSI,BigBaseline01,Tie-in,Entertainment_50,0.6206488,0.66225827,0.45337114,0.32183853,0.34505928,0.5096742,0.8138456,0.3710108,0.50240237,0.16906698,0.44292408,0.68220896,0.32887876,0.41768822,0.29217887,0.27742994,0.40545383,0.32051846,0.2751643,0.45969635,0.31476647,0.48209593,0.4620688,0.08738631,0.5295141,0.34926003,0.6748425
LSI,BigBaseline01,Topit,Entertainment_50,0.2806746,0.17048654,0.117308035,0.05074206,0.08573751,0.057063445,0.86422503,0.09683477,0.14440784,0.03221885,0.045421936,0.11694373,0.018471343,0.25941253,0.07629815,0.08560672,0.044479147,0.125349,0.058968924,0.12823905,0.07473816,0.10301508,0.1366865,0.027294733,0.08796502,0.09104309,0.13482511
LSI,BigBaseline01,Adversarial purchasing,Business_50,0.13697486,0.1616525,0.2305722,0.12302656,0.29290187,0.082505815,0.101455,0.95283353,0.15071018,0.063289225,0.11802132,0.20483637,0.061955906,0.08215929,0.096473545,0.082032956,0.14100303,0.0663937,0.07657726,0.11531498,0.2611581,0.12416959,0.18431608,0.10018924,0.0633612,0.12464978,0.1491102
LSI,BigBaseline01,BEEPS,Business_50,0.2367605,0.27916855,0.33711487,0.26612133,0.5559333,0.2040603,0.20961447,0.9528624,0.2827355,0.094706565,0.30580813,0.4856068,0.14315,0.20266354,0.13721028,0.16491447,0.46985602,0.19892776,0.17718683,0.27300346,0.3642789,0.31832096,0.27280653,0.072006136,0.15687494,0.2256671,0.3063625
LSI,BigBaseline01,Boutique manufacturing,Business_50,0.36163804,0.29294828,0.61408675,0.30706668,0.16850625,0.6470742,0.3004831,0.54771066,0.7797283,0.24174358,0.32902634,0.3950994,0.33143616,0.3013068,0.30124828,0.29226166,0.18392192,0.23192687,0.21222359,0.33911735,0.25332707,0.4626828,0.36561757,0.102072254,0.14548421,0.4322166,0.43198863
LSI,BigBaseline01,Business process,Business_50,0.29010886,0.32348114,0.50240105,0.26850682,0.2837814,0.26754364,0.2441343,0.8975554,0.41880688,0.24146192,0.22636761,0.36671272,0.28002974,0.28840417,0.35459626,0.23191302,0.25467652,0.22693893,0.34264237,0.22009413,0.6264843,0.31626022,0.27441874,0.18903522,0.2337313,0.29198945,0.3344659
LSI,BigBaseline01,CK Asset Holdings,Business_50,0.12997082,0.17075998,0.2608366,0.14347543,0.24741739,0.16739342,0.11832538,0.9661804,0.18523656,0.083031595,0.24609108,0.24325329,0.0801412,0.12075944,0.08059969,0.08780904,0.20800565,0.08844358,0.07842931,0.13378388,0.2029435,0.1832839,0.18216328,0.047822293,0.0827117,0.16117518,0.16714077
LSI,BigBaseline01,Cash-flow diagram,Business_50,0.2617991,0.27511337,0.5089799,0.29808256,0.24676245,0.27185798,0.25118947,0.95130825,0.34219828,0.28692412,0.34032273,0.38260895,0.14026205,0.214435,0.24489656,0.17373283,0.30195782,0.16320598,0.21602055,0.20699137,0.4127229,0.3186056,0.28780627,0.16084301,0.1295714,0.30733067,0.28304383
LSI,BigBaseline01,Cash advance,Business_50,0.25473315,0.27209237,0.41686815,0.25455147,0.30549312,0.37003398,0.26998898,0.9625079,0.33887523,0.16007966,0.29950583,0.38617033,0.15445666,0.21880013,0.14367582,0.18986672,0.42422155,0.17743933,0.24257219,0.25710678,0.31738934,0.3536301,0.34159857,0.060914222,0.14733854,0.23375048,0.31209153
LSI,BigBaseline01,Chaos theory in organizational development,Business_50,0.349985,0.28483513,0.27352193,0.17489493,0.15132014,0.07891746,0.27043137,0.22477935,0.6155667,0.62429523,0.26314962,0.41741756,0.15939444,0.30026516,0.4280378,0.0841198,0.30812767,0.36218852,0.5401221,0.29873073,0.53524023,0.58363426,0.4088422,0.34955326,0.11581455,0.2840811,0.34434003
LSI,BigBaseline01,Conduent,Business_50,0.32196018,0.29703283,0.35424384,0.28947523,0.63610935,0.491706,0.28998303,0.873406,0.44674405,0.10012011,0.2592559,0.47514778,0.169342,0.24584521,0.17594902,0.37776583,0.4668997,0.31916147,0.20978934,0.41574484,0.35536313,0.405801,0.37349975,0.10110538,0.14200012,0.29469487,0.3693121
LSI,BigBaseline01,Customer intelligence,Business_50,0.24421701,0.2377257,0.5491576,0.29890785,0.2462897,0.22386211,0.2869568,0.9482969,0.3248816,0.1329881,0.25475156,0.3561573,0.17022645,0.20860818,0.16729565,0.16003138,0.23132333,0.13736385,0.20430683,0.20440173,0.32831553,0.25443467,0.28687972,0.09988842,0.20668131,0.2609582,0.28591734
LSI,BigBaseline01,Data monetization,Business_50,0.18287379,0.18300878,0.51779586,0.2738454,0.29978883,0.18859991,0.18665229,0.9435588,0.34191313,0.20186755,0.2559758,0.3246775,0.1105676,0.18844908,0.2322765,0.14309564,0.20022947,0.12323181,0.23736161,0.16636956,0.32912192,0.23548272,0.26791608,0.2156358,0.14759526,0.3372957,0.22051713
LSI,BigBaseline01,Electronic business,Business_50,0.24647567,0.22798896,0.5211452,0.27001935,0.2901199,0.20012453,0.24150552,0.6676905,0.34181267,0.13922834,0.8064692,0.402855,0.14018667,0.2156465,0.23144326,0.15862109,0.255576,0.13321957,0.18523511,0.19699031,0.2631183,0.33462077,0.28731576,0.103405565,0.19930336,0.31336337,0.30907243
LSI,BigBaseline01,Employee monitoring software,Business_50,0.2564975,0.28209415,0.8206212,0.41780558,0.22562915,0.40805906,0.35189265,0.58915925,0.43381906,0.18529809,0.49136317,0.47495386,0.23299202,0.30892056,0.35619044,0.17237785,0.26599398,0.16227978,0.14599101,0.22869758,0.28256595,0.33582252,0.5189377,0.27559453,0.3977246,0.49209052,0.30213964
LSI,BigBaseline01,Event management software,Business_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Eyeball Chat,Business_50,0.31584004,0.32350826,0.78343475,0.30943015,0.29323053,0.37024462,0.34103066,0.494264,0.39949873,0.11271465,0.53358835,0.536154,0.26537663,0.2992251,0.26226062,0.21211776,0.2530912,0.19716159,0.18196127,0.23805071,0.29074728,0.31465346,0.36074728,0.15103701,0.5699793,0.375852,0.34946263
LSI,BigBaseline01,For-profit corporation,Business_50,0.2101519,0.2873126,0.24179192,0.30631608,0.79622644,0.2201382,0.19933364,0.7988349,0.24470285,0.09211171,0.24549273,0.43508172,0.119950324,0.17668468,0.11353453,0.15002292,0.48958218,0.22506204,0.18218935,0.3159344,0.48784995,0.31821665,0.23442762,0.04207141,0.12690407,0.19076937,0.2601985
LSI,BigBaseline01,GSBA Zurich,Business_50,0.33400103,0.60615623,0.4003873,0.50149375,0.35253966,0.8061094,0.35148114,0.47157097,0.6235934,0.13235134,0.5367042,0.5486721,0.3741613,0.33092934,0.20820734,0.23594987,0.39285707,0.277269,0.3295208,0.31534547,0.436697,0.52481633,0.31430376,0.08249127,0.22476055,0.43694416,0.5225424
LSI,BigBaseline01,Geo-replication,Business_50,0.20711334,0.24956629,0.69512373,0.23652706,0.25264448,0.1902323,0.22999446,0.8274441,0.42095017,0.12714812,0.21464916,0.2832867,0.11747196,0.16998935,0.2028544,0.14184177,0.13159186,0.10244967,0.13326561,0.15456162,0.23622057,0.17699896,0.21566147,0.18614475,0.12166954,0.32944515,0.21759698
LSI,BigBaseline01,HP Application Lifecycle Management,Business_50,0.30647764,0.25177076,0.42322922,0.22145769,0.18904658,0.2119937,0.29090425,0.93039274,0.32528204,0.15365385,0.3781287,0.2677774,0.11743003,0.18427677,0.25686556,0.117551714,0.20424826,0.10449523,0.12397364,0.17865695,0.2777533,0.24183322,0.27625692,0.27256227,0.108659126,0.26055682,0.25844905
LSI,BigBaseline01,Huaqiangbei,Business_50,0.4640249,0.2506567,0.737781,0.24538985,0.13879716,0.16971797,0.36109293,0.5327793,0.6285893,0.14101936,0.30021682,0.3646371,0.17437309,0.2674023,0.6140689,0.20579575,0.15078443,0.17115004,0.20438114,0.26323423,0.41754168,0.3373472,0.48832992,0.5515423,0.27258292,0.5218084,0.30986652
LSI,BigBaseline01,List of Airbus A320 orders and deliveries,Business_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Multidimensional organization,Business_50,0.14457723,0.15685005,0.2761502,0.1494912,0.40282142,0.14610177,0.12838523,0.96245956,0.21988772,0.1276083,0.1445513,0.27894256,0.09147816,0.12155639,0.097415745,0.094186425,0.19583595,0.10357207,0.18605164,0.1532763,0.31415126,0.17469354,0.15846497,0.054669052,0.10269649,0.16466722,0.17978892
LSI,BigBaseline01,Oracle Big Data Appliance,Business_50,0.16908452,0.17436178,0.7714943,0.19819526,0.15335715,0.11601185,0.21577981,0.38268372,0.28601572,0.24898714,0.13483894,0.29460043,0.17903659,0.21187899,0.19071314,0.26668984,0.08068174,0.0817797,0.13377333,0.12399089,0.421812,0.15387738,0.2014566,0.14192256,0.5913466,0.24816868,0.19530329
LSI,BigBaseline01,Power structure,Business_50,0.3231917,0.3910547,0.40829042,0.34477657,0.5121118,0.42071575,0.29922792,0.8353527,0.4869206,0.14855978,0.490937,0.5475941,0.29771698,0.36469388,0.28019503,0.15209223,0.40861169,0.3179815,0.43901533,0.3007682,0.68156135,0.38828668,0.30920136,0.24424368,0.15629876,0.3258405,0.43962228
LSI,BigBaseline01,Religion and business,Business_50,0.20473452,0.17541356,0.13153715,0.12393666,0.0779172,0.082133025,0.19485985,0.15497041,0.19333047,0.039746076,0.20028189,0.22521752,0.11296502,0.14051268,0.111618295,0.06654851,0.15289266,0.16441545,0.1091768,0.18979852,0.12099613,0.23966622,0.16358866,0.032274306,0.06992159,0.14411145,0.8145374
LSI,BigBaseline01,Starting a Business Index,Business_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,UCLA-NUS Executive MBA,Business_50,0.21593541,0.2994792,0.30596715,0.24733521,0.24284665,0.97264206,0.21261775,0.35542688,0.55551744,0.10014655,0.21682553,0.3757196,0.29339483,0.20408502,0.1093733,0.19489297,0.21843374,0.17462592,0.17743008,0.18073323,0.18963844,0.22326167,0.22746468,0.043256987,0.12834069,0.1945387,0.33728355
LSI,BigBaseline01,Wharton India Economic Forum,Business_50,0.44025236,0.6495365,0.508421,0.33781958,0.5709583,0.46604457,0.3775239,0.424284,0.3968652,0.10100347,0.36076388,0.787544,0.64548004,0.33536023,0.19108665,0.38597426,0.610795,0.45257196,0.3269272,0.50490844,0.36632603,0.4654789,0.43055692,0.06001527,0.20021577,0.2824885,0.6228619
LSI,BigBaseline01,Anti-nuclear movement in Australia,Society_50,0.25784484,0.31107667,0.4828852,0.34632528,0.33917278,0.24618758,0.27893922,0.31034902,0.4120066,0.08270833,0.7996025,0.6406249,0.1267293,0.26954204,0.41540825,0.20088913,0.3892793,0.22298005,0.20506196,0.2997613,0.29760367,0.5062951,0.44979995,0.5760162,0.13093399,0.3947944,0.33551502
LSI,BigBaseline01,Asilomar Conference on Recombinant DNA,Society_50,0.26789248,0.33126172,0.27865896,0.6628518,0.2109601,0.15660746,0.23311108,0.22740437,0.45095333,0.28069445,0.46747544,0.36758572,0.18371955,0.5891839,0.34290117,0.122283086,0.21013719,0.18480721,0.18299389,0.21404265,0.27136877,0.30560762,0.28466886,0.10270648,0.7814057,0.26719412,0.35455728
LSI,BigBaseline01,Bourgeois nationalism,Society_50,0.3012213,0.44489914,0.22753549,0.23715585,0.29714286,0.28276157,0.2987345,0.23169155,0.284923,0.068771206,0.31323087,0.57298356,0.18256196,0.27259997,0.1768944,0.11725405,0.8741061,0.31830254,0.2815661,0.37206548,0.23501067,0.6826479,0.39087975,0.045220796,0.22056012,0.26177728,0.5558717
LSI,BigBaseline01,Branding national myths and symbols,Society_50,0.4802251,0.5344969,0.39979517,0.32909912,0.36519536,0.30749056,0.5419553,0.37258044,0.4031401,0.10762772,0.5674747,0.6789389,0.26684314,0.36520934,0.30199146,0.74380815,0.53025377,0.40783674,0.42242748,0.43778005,0.3356037,0.59724194,0.53185445,0.09400367,0.17946512,0.38786393,0.5902205
LSI,BigBaseline01,Conflict early warning,Society_50,0.30699503,0.33147016,0.31257337,0.5370445,0.1365945,0.12965026,0.3432562,0.23036551,0.34951794,0.050434306,0.89951503,0.3643471,0.12779681,0.28412032,0.28554833,0.13005775,0.24926212,0.16058505,0.12618382,0.20585254,0.14394623,0.4685585,0.46570632,0.14560442,0.24983779,0.33126783,0.41660768
LSI,BigBaseline01,Dissemination,Society_50,0.3996299,0.67969906,0.42626333,0.29447547,0.23007174,0.20495474,0.44422662,0.24766923,0.43838558,0.15511861,0.52143705,0.79933894,0.44832128,0.36894765,0.26118457,0.15891078,0.25406379,0.21475111,0.27552786,0.3320217,0.44437572,0.40320325,0.34000677,0.18218336,0.18234986,0.28937158,0.6218046
LSI,BigBaseline01,Fowell Buxton,Society_50,0.3942796,0.48386467,0.31546944,0.3773817,0.62313265,0.3399461,0.36731184,0.3172204,0.38291,0.11110331,0.43693516,0.9071262,0.19420184,0.37258708,0.20117947,0.16597167,0.6336807,0.5121186,0.3334219,0.65502644,0.3033222,0.60284656,0.39516443,0.055217985,0.21799035,0.30023038,0.5275184
LSI,BigBaseline01,Krishna Nath Sarmah,Society_50,0.2939682,0.3907038,0.26157108,0.25974154,0.47286057,0.43303895,0.2481607,0.30476168,0.32562864,0.08580264,0.3846361,0.6650587,0.18424454,0.329187,0.17959765,0.15871729,0.84649277,0.62218237,0.5008,0.41881782,0.2619391,0.5724341,0.27383134,0.040863685,0.16301297,0.22605811,0.43195853
LSI,BigBaseline01,Outline of communication,Society_50,0.18262881,0.22664723,0.2666246,0.1722044,0.15889896,0.097636074,0.117791496,0.14457634,0.2523589,0.05335456,0.124188215,0.719123,0.21978822,0.15156156,0.09317124,0.05605005,0.13142052,0.11237286,0.12543291,0.18395713,0.35220075,0.12778838,0.13920888,0.047618758,0.07319048,0.12668797,0.3710661
LSI,BigBaseline01,Plug &amp; Pray,Society_50,0.43630013,0.6012396,0.4596908,0.4074047,0.1382786,0.22237086,0.4405184,0.18814209,0.3665832,0.09401528,0.19086158,0.45207587,0.7910416,0.31639546,0.23709327,0.08537601,0.15198089,0.48681328,0.29053935,0.32921508,0.2382628,0.285142,0.24231964,0.06657493,0.17799973,0.26572356,0.54489464
LSI,BigBaseline01,Process Thinking,Society_50,0.12925705,0.140589,0.17573276,0.10383144,0.11774732,0.5608455,0.365386,0.17361084,0.20087445,0.040105335,0.10949837,0.20292366,0.108527705,0.24223581,0.0657453,0.8651045,0.09369123,0.09527265,0.07897011,0.11189906,0.10092506,0.08660473,0.27420056,0.014932577,0.06891364,0.14453799,0.1863997
